book	hymn	verse	dcs_chapter_id	match	coverage	dcs_sent_ids	dcs_text	samudra_ru
1	21	1	10593	content	1.0	633365,633366	svastidā viśāṃ patir vṛtrahā vimṛdho vaśī / vṛṣendraḥ pura etu naḥ somapā abhayaṃkaraḥ	Дающий счастье господин племен, Убийца Вритры, гонитель тех, кто презирает (нас), властелин, Бык-Индра пусть идет впереди нас, Любящий пить сому, создающий безопасность!
1	21	2	10593	content	0.929	633367,633368	vi na indra mṛdho jahi nīcā yaccha pṛtanyataḥ / adhamaṃ gamayā tamo yo asmāṁ abhidāsati	Уничтожь, о Индра, тех, кто нас презирает, Ниц повергни нападающих (на нас)! Кто нам угрожает, Отправь (того) в нижний мрак!
1	21	3	10593	content	1.0	633369,633370	vi rakṣo vi mṛdho jahi vi vṛtrasya hanū ruja / vi manyum indra vṛtrahann amitrasyābhidāsataḥ	У(ничтожь) ракшаса, уничтожь тех, кто презирает (нас), Раздроби челюсти Вритры, У(ничтожь) ярость угрожающего (нам) Недруга, о Индра — убийца Вритры!
1	21	4	10593	content	0.769	633371,633372	apendra dviṣato mano 'pa jijyāsato vadham / vi mahaccharma yaccha varīyo yāvayā vadham	(Отведи) прочь, о Индра, мысль ненавистника, Прочь оружие того, кто хочет (нас) победить! Распространи великую защиту! Подальше удержи оружие!
1	22	1	10594	content	0.733	633373_1,633374_1	anu sūryam ud ayatām hṛddyotaḥ harimā ca te / goḥ rohitasya varṇena tena tvā paridadhmasi	Пусть поднимутся вслед за солнцем Твое жжение в сердце и желтуха! Цветом рыжего быка, Им мы ограждаем тебя.
1	22	2	10594	unmatched	0.333	633375_1	pari tvā rohitaiḥ varṇaiḥ dīrgha āyu tvāya dadhmasi yathā ayam arapāḥ asat atha u a haritaḥ bhuvat	Рыжими тонами тебя Мы ограждаем на долголетие, Чтобы был этот (человек) неущербным И чтобы стал он не желтым!
1	22	3	10594	unmatched	0.231	633378_1	yāḥ rohiṇīḥ devatyāḥ gāvaḥ yāḥ uta rohiṇīḥ rūpam rūpam vayaḥ vayaḥ tābhiḥ tvā paridadhmasi	(Те), у кого Рохини-божество, А также коровы, которые (сами) рыжие, — Цвет за цветом, мощь за мощью — Ими мы ограждаем тебя.
1	22	4	10594	content	0.727	633379_1,633380_1	śukeṣu te harimāṇam ropaṇākāsu dadhmasi / atha u hāridraveṣu te harimāṇam nidadhmasi	В попугаев — твою желтуху, В (птиц) ропанака, И в (птиц) харидрава твою Желтуху мы влагаем!
1	23	1	10595	content	0.923	633381_1,633382_1	naktaṃjātā asi oṣadhe rāme kṛṣṇe asikni ca / idam rajani rajaya kilāsam palitam ca yat	Ночью рождена (ты), о трава, Темная, черная и мрачная. Окрась, о красящая, это Пятно проказы и что серое!
1	23	2	10595	content	0.812	633383_1,633384_1,633384_2	kilāsam ca palitam ca niḥ itas nāśaya pṛṣat / ā tvā svaḥ viśatām varṇaḥ / parā śuklāni pātaya	Пятно проказы и (что) серое Убери отсюда крапчатое! Пусть войдет в тебя собственный цвет! Прочь заставь улететь (пятна) белые!
1	23	3	10595	content	0.769	633385_1,633385_2,633386_1,633386_2	asitam te pralayanam / āsthānam asitam tava / asiknī asi oṣadhe / niḥ itas nāśaya pṛṣat	Мрачное твое укрытие, Местопребывание твое мрачное, Мрачная ты (сама), трава. Убери отсюда крапчатое!
1	23	4	10595	content	0.833	633388_1	asthi jasya kilāsasya tanū jasya ca yat tvaci dūṣyā kṛtasya brahmaṇā lakṣma śvetam anīnaśam	Силой заговора я заставил исчезнуть Белый знак проказы, рожденной в костях И рожденной в теле, (и той), что на коже, (А также) вызванной тем, кто наводит порчу.
1	24	1	10601	content	0.786	633389_1,633389_2,633390_1	suparṇaḥ jātaḥ prathamaḥ / tasya tvam pittam āsitha / tat āsurī yudhā jitā rūpam cakre vanaspatīn	Орел родился первым. Ты была его желчью. Тогда Асури, побежденная в борьбе, Приняла облик лесных деревьев.
1	24	2	10601	content	0.727	633391_1,633392_1,633392_2	āsurī cakre prathamā idam kilāsa bheṣajam idam kilāsa nāśanam / anīnaśat kilāsam / sarūpām akarat tvacam	Асури первая сотворила это — Это лекарство от пятна проказы, Уничтожающее пятно проказы. Оно уничтожило пятно проказы, Оно сделало кожу единовидной.
1	24	3	10601	content	0.867	633393_1,633393_2,633394_1,633394_2	sarūpā nāma te mātā / sarūpaḥ nāma te pitā / sarūpa kṛt tvam oṣadhe / sā sarūpam idam kṛdhi	«Единовидная» по имени твоя мать. «Единовидный» по имени твой отец. Единовидным ты делаешь (все), о трава. Единовидным сделай (и) это.
1	24	4	10601	content	0.769	633395_1,633396_1,633396_2	śyāmā sarūpaṃkaraṇī pṛthivyāḥ adhi udbhṛtā / idam u su pra sādhaya / punar rūpāṇi kalpaya	Темную, делающую (все) единовидным, Вытащили из земли. Приведи же в порядок и это! Снова сделай цвет соответственным!
1	25	1	10602	content	0.684	633398_1,633398_2	yat agniḥ āpaḥ adahat praviśya yatra akṛṇvan dharma dhṛtaḥ namāṃsi tatra te āhuḥ paramam janitram / sa naḥ saṃvidvān pari vṛṅgdhi takman	Когда Агни, войдя в воды, зажег их, Где поддерживающие закон совершали поклонения, Там, говорят, твое высшее место рождения. Сочувствуя, обойди ты нас, лихорадка!
1	25	2	10602	content	0.7	633400_1,633400_2	yadi arciḥ yadi vā asi śociḥ śakali eṣi yadi vā te janitram hrūḍuḥ nāma asi haritasya deva / sa naḥ saṃvidvān pari vṛṅgdhi takman	Если ты пламя, или если жар, Или если твое возникновение вызвано стружками (?), Ты Хруду по имени, о бог желтого. Сочувствуя, обойди ты нас, лихорадка!
1	25	3	10602	content	0.632	633402_1,633402_2	yadi śokaḥ yadi vā abhiśokaḥ yadi vā rājñaḥ varuṇasya asi putraḥ hrūḍuḥ nāma asi haritasya deva / sa naḥ saṃvidvān pari vṛṅgdhi takman	Если ты пекло, или если ожог, Или если ты сын царя Варуны, Ты Хруду по имени, о бог желтого. Сочувствуя, обойди ты нас, лихорадка!
1	25	4	10602	content	0.667	633403_1,633404_1	namaḥ śītāya takmane namaḥ rūrāya śociṣe kṛṇomi / yaḥ anyedyus ubhayadyus abhyeti tṛtīyakāya namaḥ astu takmane	Поклон холодной лихорадке, Поклон я делаю пылающему жару. (Той), что нападает на следующий день, два дня подряд, На третий день — да будет поклон лихорадке!
1	26	1	10621	content	1.0	633405,633406	āre 'sāv asmad astu hetir devāso asat / āre aśmā yam asyatha	Далеко от нас пусть будет Тот дротик, о боги, Далеко этот камень, (что) вы бросаете!
1	26	2	10621	content	1.0	633407,633408	sakhāsāv asmabhyam astu rātiḥ sakhendro bhagaḥ / savitā citrarādhāḥ	Другом пусть будет для нас та Рати, другом — Индра, Бхага, Савитар с яркими дарами!
1	26	3	10621	content	0.889	633409,633410	yūyam naḥ pravato napān marutaḥ sūryatvacasaḥ / śarma yacchatha saprathāḥ	Вы, отпрыски высоты, Маруты солнечнокожие, Даруйте нам широкую защиту!
1	26	4	10621	content	1.0	633411,633412	suṣūdata mṛḍata mṛḍayā nas tanūbhyo / mayas tokebhyas kṛdhi	Продвигайте (нас), будьте милостивы! Помилуй нас самих! Создай радость для потомков!
1	27	1	10622	content	1.0	633413,633414	amūḥ pāre pṛdākvas triṣaptā nirjarāyavaḥ / tāsām jarāyubhir vayam akṣyāv api vyayāmasy aghāyoḥ paripanthinaḥ	На другом берегу те гадюки Числом трижды семь сбросили кожу. Их кожею мы Накрываем глаза Злоумышленника-разбойника.
1	27	2	10622	content	1.0	633415,633416	viṣūcy etu kṛntatī pinākam iva bibhratī / viṣvak punarbhuvā mano 'samṛddhā aghāyavaḥ	Пусть разлетится во все стороны та, что раскалывает, Будто неся дубину! Во все стороны — мысль у рождающейся вновь! Неудачливы злоумышленники.
